time,REV
2017-08-03T00:00:00.000Z,"$52,978.76"
2017-08-02T00:00:00.000Z,"$52,870.89"
2017-08-01T00:00:00.000Z,"$57,741.24"
2017-07-31T00:00:00.000Z,"$45,915.48"
2017-07-30T00:00:00.000Z,"$41,765.62"
2017-07-29T00:00:00.000Z,"$38,534.11"
2017-07-28T00:00:00.000Z,"$56,055.45"
2017-07-27T00:00:00.000Z,"$53,804.89"
2017-07-26T00:00:00.000Z,"$59,415.26"
2017-07-25T00:00:00.000Z,"$75,131.21"
2017-07-24T00:00:00.000Z,"$69,616.59"
2017-07-23T00:00:00.000Z,"$65,246.91"
2017-07-22T00:00:00.000Z,"$50,366.56"
2017-07-21T00:00:00.000Z,"$69,565.12"
2017-07-20T00:00:00.000Z,"$56,156.73"
2017-07-19T00:00:00.000Z,"$73,333.86"
2017-07-18T00:00:00.000Z,"$86,754.47"
2017-07-17T00:00:00.000Z,"$48,564.26"
2017-07-16T00:00:00.000Z,"$43,392.65"
2017-07-15T00:00:00.000Z,"$53,348.87"
2017-07-14T00:00:00.000Z,"$55,190.52"
2017-07-13T00:00:00.000Z,"$70,196.82"
2017-07-12T00:00:00.000Z,"$68,338.38"
2017-07-11T00:00:00.000Z,"$57,605.34"
2017-07-10T00:00:00.000Z,"$60,636.69"
2017-07-09T00:00:00.000Z,"$63,385.53"
2017-07-08T00:00:00.000Z,"$89,041.85"
2017-07-07T00:00:00.000Z,"$92,347.16"
2017-07-06T00:00:00.000Z,"$82,471.85"
2017-07-05T00:00:00.000Z,"$109,837.02"
2017-07-04T00:00:00.000Z,"$106,156.46"
2017-07-03T00:00:00.000Z,"$121,779.33"
2017-07-02T00:00:00.000Z,"$87,436.01"
2017-07-01T00:00:00.000Z,"$88,611.42"
2017-06-30T00:00:00.000Z,"$106,870.37"
2017-06-29T00:00:00.000Z,"$147,683.05"
2017-06-28T00:00:00.000Z,"$231,478.43"
2017-06-27T00:00:00.000Z,"$85,561.37"
2017-06-26T00:00:00.000Z,"$244,695.71"
2017-06-25T00:00:00.000Z,"$131,425.59"
2017-06-24T00:00:00.000Z,"$215,979.00"
2017-06-23T00:00:00.000Z,"$160,634.83"
2017-06-22T00:00:00.000Z,"$230,388.13"
2017-06-21T00:00:00.000Z,"$312,437.09"
2017-06-20T00:00:00.000Z,"$266,856.16"
2017-06-19T00:00:00.000Z,"$105,462.63"
2017-06-18T00:00:00.000Z,"$95,450.60"
2017-06-17T00:00:00.000Z,"$89,011.70"
2017-06-16T00:00:00.000Z,"$93,434.90"
2017-06-15T00:00:00.000Z,"$94,877.84"
2017-06-14T00:00:00.000Z,"$97,392.79"
2017-06-13T00:00:00.000Z,"$115,533.56"
2017-06-12T00:00:00.000Z,"$191,059.09"
2017-06-11T00:00:00.000Z,"$107,402.63"
2017-06-10T00:00:00.000Z,"$64,984.29"
2017-06-09T00:00:00.000Z,"$67,283.33"
2017-06-08T00:00:00.000Z,"$62,023.24"
2017-06-07T00:00:00.000Z,"$72,680.09"
2017-06-06T00:00:00.000Z,"$68,194.28"
2017-06-05T00:00:00.000Z,"$54,308.06"
2017-06-04T00:00:00.000Z,"$61,165.36"
2017-06-03T00:00:00.000Z,"$50,830.91"
2017-06-02T00:00:00.000Z,"$65,503.75"
2017-06-01T00:00:00.000Z,"$57,427.37"
2017-05-31T00:00:00.000Z,"$145,159.64"
2017-05-30T00:00:00.000Z,"$66,884.21"
2017-05-29T00:00:00.000Z,"$34,269.03"
2017-05-28T00:00:00.000Z,"$32,553.06"
2017-05-27T00:00:00.000Z,"$27,483.51"
2017-05-26T00:00:00.000Z,"$36,861.41"
2017-05-25T00:00:00.000Z,"$42,753.08"
2017-05-24T00:00:00.000Z,"$54,083.08"
2017-05-23T00:00:00.000Z,"$44,916.63"
2017-05-22T00:00:00.000Z,"$32,704.22"
2017-05-21T00:00:00.000Z,"$22,295.95"
2017-05-20T00:00:00.000Z,"$20,105.52"
2017-05-19T00:00:00.000Z,"$19,957.51"
2017-05-18T00:00:00.000Z,"$14,918.96"
2017-05-17T00:00:00.000Z,"$19,711.21"
2017-05-16T00:00:00.000Z,"$12,551.15"
2017-05-15T00:00:00.000Z,"$12,232.90"
2017-05-14T00:00:00.000Z,"$9,634.46"
2017-05-13T00:00:00.000Z,"$9,610.84"
2017-05-12T00:00:00.000Z,"$9,937.63"
2017-05-11T00:00:00.000Z,"$9,871.86"
2017-05-10T00:00:00.000Z,"$9,372.93"
2017-05-09T00:00:00.000Z,"$9,522.75"
2017-05-08T00:00:00.000Z,"$8,847.52"
2017-05-07T00:00:00.000Z,"$10,174.62"
2017-05-06T00:00:00.000Z,"$7,976.53"
2017-05-05T00:00:00.000Z,"$8,240.24"
2017-05-04T00:00:00.000Z,"$8,039.20"
2017-05-03T00:00:00.000Z,"$6,038.16"
2017-05-02T00:00:00.000Z,"$8,758.49"
2017-05-01T00:00:00.000Z,"$8,373.48"
2017-04-30T00:00:00.000Z,"$5,667.33"
2017-04-29T00:00:00.000Z,"$4,879.40"
2017-04-28T00:00:00.000Z,"$5,193.51"
2017-04-27T00:00:00.000Z,"$4,971.07"
2017-04-26T00:00:00.000Z,"$3,854.82"
2017-04-25T00:00:00.000Z,"$3,929.20"
2017-04-24T00:00:00.000Z,"$3,638.04"
2017-04-23T00:00:00.000Z,"$3,149.54"
2017-04-22T00:00:00.000Z,"$3,633.44"
2017-04-21T00:00:00.000Z,"$4,521.26"
2017-04-20T00:00:00.000Z,"$3,525.00"
2017-04-19T00:00:00.000Z,"$3,966.21"
2017-04-18T00:00:00.000Z,"$3,661.37"
2017-04-17T00:00:00.000Z,"$2,925.11"
2017-04-16T00:00:00.000Z,"$2,683.02"
2017-04-15T00:00:00.000Z,"$2,778.79"
2017-04-14T00:00:00.000Z,"$3,026.23"
2017-04-13T00:00:00.000Z,"$3,000.72"
2017-04-12T00:00:00.000Z,"$3,553.42"
2017-04-11T00:00:00.000Z,"$2,572.67"
2017-04-10T00:00:00.000Z,"$2,711.51"
2017-04-09T00:00:00.000Z,"$2,479.85"
2017-04-08T00:00:00.000Z,"$2,314.69"
2017-04-07T00:00:00.000Z,"$3,107.01"
2017-04-06T00:00:00.000Z,"$3,254.08"
2017-04-05T00:00:00.000Z,"$3,158.95"
2017-04-04T00:00:00.000Z,"$2,853.66"
2017-04-03T00:00:00.000Z,"$3,450.19"
2017-04-02T00:00:00.000Z,"$3,323.24"
2017-04-01T00:00:00.000Z,"$2,874.39"
2017-03-31T00:00:00.000Z,"$3,886.40"
2017-03-30T00:00:00.000Z,"$3,744.00"
2017-03-29T00:00:00.000Z,"$3,639.44"
2017-03-28T00:00:00.000Z,"$3,204.83"
2017-03-27T00:00:00.000Z,"$3,973.27"
2017-03-26T00:00:00.000Z,"$2,945.85"
2017-03-25T00:00:00.000Z,"$2,945.56"
2017-03-24T00:00:00.000Z,"$3,411.54"
2017-03-23T00:00:00.000Z,"$2,579.16"
2017-03-22T00:00:00.000Z,"$2,524.38"
2017-03-21T00:00:00.000Z,"$2,799.84"
2017-03-20T00:00:00.000Z,"$2,543.40"
2017-03-19T00:00:00.000Z,"$2,311.17"
2017-03-18T00:00:00.000Z,"$2,437.82"
2017-03-17T00:00:00.000Z,"$4,204.90"
2017-03-16T00:00:00.000Z,"$3,505.32"
2017-03-15T00:00:00.000Z,"$1,955.24"
2017-03-14T00:00:00.000Z,"$2,136.52"
2017-03-13T00:00:00.000Z,"$2,094.44"
2017-03-12T00:00:00.000Z,"$1,090.50"
2017-03-11T00:00:00.000Z,$953.11
2017-03-10T00:00:00.000Z,"$1,012.87"
2017-03-09T00:00:00.000Z,$862.83
2017-03-08T00:00:00.000Z,$725.34
2017-03-07T00:00:00.000Z,$840.32
2017-03-06T00:00:00.000Z,$809.18
2017-03-05T00:00:00.000Z,$821.40
2017-03-04T00:00:00.000Z,$828.87
2017-03-03T00:00:00.000Z,$919.01
2017-03-02T00:00:00.000Z,$995.28
2017-03-01T00:00:00.000Z,$874.86
2017-02-28T00:00:00.000Z,$800.57
2017-02-27T00:00:00.000Z,$659.94
2017-02-26T00:00:00.000Z,$541.18
2017-02-25T00:00:00.000Z,$596.42
2017-02-24T00:00:00.000Z,$540.40
2017-02-23T00:00:00.000Z,$553.76
2017-02-22T00:00:00.000Z,$645.36
2017-02-21T00:00:00.000Z,$691.90
2017-02-20T00:00:00.000Z,$524.37
2017-02-19T00:00:00.000Z,$464.33
2017-02-18T00:00:00.000Z,$569.50
2017-02-17T00:00:00.000Z,$497.10
2017-02-16T00:00:00.000Z,$500.74
2017-02-15T00:00:00.000Z,"$1,161.27"
2017-02-14T00:00:00.000Z,$611.76
2017-02-13T00:00:00.000Z,$692.54
2017-02-12T00:00:00.000Z,$457.52
2017-02-11T00:00:00.000Z,$435.66
2017-02-10T00:00:00.000Z,$510.66
2017-02-09T00:00:00.000Z,$456.81
2017-02-08T00:00:00.000Z,$500.61
2017-02-07T00:00:00.000Z,$530.61
2017-02-06T00:00:00.000Z,$409.62
2017-02-05T00:00:00.000Z,$396.52
2017-02-04T00:00:00.000Z,$375.44
2017-02-03T00:00:00.000Z,$370.89
2017-02-02T00:00:00.000Z,$380.07
2017-02-01T00:00:00.000Z,$409.46
2017-01-31T00:00:00.000Z,$339.89
2017-01-30T00:00:00.000Z,$345.19
2017-01-29T00:00:00.000Z,$321.85
2017-01-28T00:00:00.000Z,$351.44
2017-01-27T00:00:00.000Z,$371.81
2017-01-26T00:00:00.000Z,$385.85
2017-01-25T00:00:00.000Z,$398.34
2017-01-24T00:00:00.000Z,$438.75
2017-01-23T00:00:00.000Z,$376.47
2017-01-22T00:00:00.000Z,$387.30
2017-01-21T00:00:00.000Z,$329.78
2017-01-20T00:00:00.000Z,$355.17
2017-01-19T00:00:00.000Z,$321.89
2017-01-18T00:00:00.000Z,$348.52
2017-01-17T00:00:00.000Z,$394.32
2017-01-16T00:00:00.000Z,$317.67
2017-01-15T00:00:00.000Z,$296.78
2017-01-14T00:00:00.000Z,$279.03
2017-01-13T00:00:00.000Z,$348.02
2017-01-12T00:00:00.000Z,$356.74
2017-01-11T00:00:00.000Z,$351.68
2017-01-10T00:00:00.000Z,$405.89
2017-01-09T00:00:00.000Z,$376.12
2017-01-08T00:00:00.000Z,$332.01
2017-01-07T00:00:00.000Z,$299.00
2017-01-06T00:00:00.000Z,$320.46
2017-01-05T00:00:00.000Z,$376.25
2017-01-04T00:00:00.000Z,$419.53
2017-01-03T00:00:00.000Z,$359.79
2017-01-02T00:00:00.000Z,$231.15
2017-01-01T00:00:00.000Z,$208.08
2016-12-31T00:00:00.000Z,$228.38
2016-12-30T00:00:00.000Z,$370.24
2016-12-29T00:00:00.000Z,$331.47
2016-12-28T00:00:00.000Z,$228.65
2016-12-27T00:00:00.000Z,$263.10
2016-12-26T00:00:00.000Z,$168.05
2016-12-25T00:00:00.000Z,$175.86
2016-12-24T00:00:00.000Z,$188.75
2016-12-23T00:00:00.000Z,$219.46
2016-12-22T00:00:00.000Z,$297.54
2016-12-21T00:00:00.000Z,$424.70
2016-12-20T00:00:00.000Z,$335.61
2016-12-19T00:00:00.000Z,$282.39
2016-12-18T00:00:00.000Z,$217.53
2016-12-17T00:00:00.000Z,$251.70
2016-12-16T00:00:00.000Z,$240.35
2016-12-15T00:00:00.000Z,$275.14
2016-12-14T00:00:00.000Z,$292.66
2016-12-13T00:00:00.000Z,$260.87
2016-12-12T00:00:00.000Z,$261.01
2016-12-11T00:00:00.000Z,$301.41
2016-12-10T00:00:00.000Z,$241.38
2016-12-09T00:00:00.000Z,$263.75
2016-12-08T00:00:00.000Z,"$6,759.52"
2016-12-07T00:00:00.000Z,$272.58
2016-12-06T00:00:00.000Z,$239.28
2016-12-05T00:00:00.000Z,$227.66
2016-12-04T00:00:00.000Z,$202.88
2016-12-03T00:00:00.000Z,$205.46
2016-12-02T00:00:00.000Z,$224.92
2016-12-01T00:00:00.000Z,$231.17
2016-11-30T00:00:00.000Z,$298.89
2016-11-29T00:00:00.000Z,$839.20
2016-11-28T00:00:00.000Z,"$1,079.53"
2016-11-27T00:00:00.000Z,"$1,047.20"
2016-11-26T00:00:00.000Z,$680.30
2016-11-25T00:00:00.000Z,$563.16
2016-11-24T00:00:00.000Z,$560.90
2016-11-23T00:00:00.000Z,$810.83
2016-11-22T00:00:00.000Z,$377.57
2016-11-21T00:00:00.000Z,$338.14
2016-11-20T00:00:00.000Z,$313.41
2016-11-19T00:00:00.000Z,$269.42
2016-11-18T00:00:00.000Z,$337.71
2016-11-17T00:00:00.000Z,$305.25
2016-11-16T00:00:00.000Z,$355.62
2016-11-15T00:00:00.000Z,$372.81
2016-11-14T00:00:00.000Z,$384.39
2016-11-13T00:00:00.000Z,$341.95
2016-11-12T00:00:00.000Z,$311.16
2016-11-11T00:00:00.000Z,$460.66
2016-11-10T00:00:00.000Z,$374.39
2016-11-09T00:00:00.000Z,$371.75
2016-11-08T00:00:00.000Z,$341.09
2016-11-07T00:00:00.000Z,$315.56
2016-11-06T00:00:00.000Z,$255.32
2016-11-05T00:00:00.000Z,$271.34
2016-11-04T00:00:00.000Z,$237.67
2016-11-03T00:00:00.000Z,$324.17
2016-11-02T00:00:00.000Z,$318.33
2016-11-01T00:00:00.000Z,$441.09
2016-10-31T00:00:00.000Z,$373.99
2016-10-30T00:00:00.000Z,$326.30
2016-10-29T00:00:00.000Z,$332.40
2016-10-28T00:00:00.000Z,$404.93
2016-10-27T00:00:00.000Z,$381.77
2016-10-26T00:00:00.000Z,$407.53
2016-10-25T00:00:00.000Z,$500.13
2016-10-24T00:00:00.000Z,$583.42
2016-10-23T00:00:00.000Z,$317.28
2016-10-22T00:00:00.000Z,$334.33
2016-10-21T00:00:00.000Z,$507.30
2016-10-20T00:00:00.000Z,$665.78
2016-10-19T00:00:00.000Z,"$1,140.01"
2016-10-18T00:00:00.000Z,"$1,210.39"
2016-10-17T00:00:00.000Z,$853.94
2016-10-16T00:00:00.000Z,$801.60
2016-10-15T00:00:00.000Z,$821.02
2016-10-14T00:00:00.000Z,$901.50
2016-10-13T00:00:00.000Z,"$1,346.76"
2016-10-12T00:00:00.000Z,$524.02
2016-10-11T00:00:00.000Z,$469.20
2016-10-10T00:00:00.000Z,$648.24
2016-10-09T00:00:00.000Z,$734.07
2016-10-08T00:00:00.000Z,$693.90
2016-10-07T00:00:00.000Z,$682.26
2016-10-06T00:00:00.000Z,$649.39
2016-10-05T00:00:00.000Z,$849.71
2016-10-04T00:00:00.000Z,"$1,143.59"
2016-10-03T00:00:00.000Z,$875.12
2016-10-02T00:00:00.000Z,"$1,155.76"
2016-10-01T00:00:00.000Z,"$1,203.25"
2016-09-30T00:00:00.000Z,$531.41
2016-09-29T00:00:00.000Z,$543.51
2016-09-28T00:00:00.000Z,$904.59
2016-09-27T00:00:00.000Z,"$1,287.47"
2016-09-26T00:00:00.000Z,"$1,492.52"
2016-09-25T00:00:00.000Z,$871.15
2016-09-24T00:00:00.000Z,$925.44
2016-09-23T00:00:00.000Z,$652.64
2016-09-22T00:00:00.000Z,$828.55
2016-09-21T00:00:00.000Z,$416.55
2016-09-20T00:00:00.000Z,$449.50
2016-09-19T00:00:00.000Z,$354.21
2016-09-18T00:00:00.000Z,$376.43
2016-09-17T00:00:00.000Z,$444.71
2016-09-16T00:00:00.000Z,$572.96
2016-09-15T00:00:00.000Z,$435.50
2016-09-14T00:00:00.000Z,$433.65
2016-09-13T00:00:00.000Z,$364.96
2016-09-12T00:00:00.000Z,$412.95
2016-09-11T00:00:00.000Z,$339.34
2016-09-10T00:00:00.000Z,$320.27
2016-09-09T00:00:00.000Z,$483.90
2016-09-08T00:00:00.000Z,$472.66
2016-09-07T00:00:00.000Z,$397.57
2016-09-06T00:00:00.000Z,$387.36
2016-09-05T00:00:00.000Z,$335.03
2016-09-04T00:00:00.000Z,$575.78
2016-09-03T00:00:00.000Z,$323.22
2016-09-02T00:00:00.000Z,$545.72
2016-09-01T00:00:00.000Z,$386.39
2016-08-31T00:00:00.000Z,$340.53
2016-08-30T00:00:00.000Z,$358.69
2016-08-29T00:00:00.000Z,$322.55
2016-08-28T00:00:00.000Z,$284.25
2016-08-27T00:00:00.000Z,$320.72
2016-08-26T00:00:00.000Z,$357.38
2016-08-25T00:00:00.000Z,$363.69
2016-08-24T00:00:00.000Z,$331.98
2016-08-23T00:00:00.000Z,$799.32
2016-08-22T00:00:00.000Z,$335.68
2016-08-21T00:00:00.000Z,$322.23
2016-08-20T00:00:00.000Z,$295.76
2016-08-19T00:00:00.000Z,$321.13
2016-08-18T00:00:00.000Z,$392.59
2016-08-17T00:00:00.000Z,$315.54
2016-08-16T00:00:00.000Z,$347.27
2016-08-15T00:00:00.000Z,$303.50
2016-08-14T00:00:00.000Z,$277.46
2016-08-13T00:00:00.000Z,$292.68
2016-08-12T00:00:00.000Z,$356.38
2016-08-11T00:00:00.000Z,$380.43
2016-08-10T00:00:00.000Z,$408.36
2016-08-09T00:00:00.000Z,$368.61
2016-08-08T00:00:00.000Z,$592.05
2016-08-07T00:00:00.000Z,$302.74
2016-08-06T00:00:00.000Z,$279.08
2016-08-05T00:00:00.000Z,$322.32
2016-08-04T00:00:00.000Z,$347.79
2016-08-03T00:00:00.000Z,$319.75
2016-08-02T00:00:00.000Z,$346.79
2016-08-01T00:00:00.000Z,$352.08
2016-07-31T00:00:00.000Z,$369.50
2016-07-30T00:00:00.000Z,$379.92
2016-07-29T00:00:00.000Z,$580.08
2016-07-28T00:00:00.000Z,$814.64
2016-07-27T00:00:00.000Z,$483.39
2016-07-26T00:00:00.000Z,$583.94
2016-07-25T00:00:00.000Z,$525.39
2016-07-24T00:00:00.000Z,$500.07
2016-07-23T00:00:00.000Z,$476.95
2016-07-22T00:00:00.000Z,$504.90
2016-07-21T00:00:00.000Z,$424.89
2016-07-20T00:00:00.000Z,$915.15
2016-07-19T00:00:00.000Z,$330.40
2016-07-18T00:00:00.000Z,$291.75
2016-07-17T00:00:00.000Z,$222.36
2016-07-16T00:00:00.000Z,$281.87
2016-07-15T00:00:00.000Z,$349.24
2016-07-14T00:00:00.000Z,$359.81
2016-07-13T00:00:00.000Z,$259.80
2016-07-12T00:00:00.000Z,$345.22
2016-07-11T00:00:00.000Z,$303.05
2016-07-10T00:00:00.000Z,$301.08
2016-07-09T00:00:00.000Z,$540.29
2016-07-08T00:00:00.000Z,$413.15
2016-07-07T00:00:00.000Z,$268.65
2016-07-06T00:00:00.000Z,$316.34
2016-07-05T00:00:00.000Z,$317.46
2016-07-04T00:00:00.000Z,$310.32
2016-07-03T00:00:00.000Z,$366.18
2016-07-02T00:00:00.000Z,$294.07
2016-07-01T00:00:00.000Z,$553.77
2016-06-30T00:00:00.000Z,"$1,099.36"
2016-06-29T00:00:00.000Z,$693.65
2016-06-28T00:00:00.000Z,$421.58
2016-06-27T00:00:00.000Z,$385.05
2016-06-26T00:00:00.000Z,$384.24
2016-06-25T00:00:00.000Z,$403.95
2016-06-24T00:00:00.000Z,$550.42
2016-06-23T00:00:00.000Z,$418.83
2016-06-22T00:00:00.000Z,$733.49
2016-06-21T00:00:00.000Z,$995.89
2016-06-20T00:00:00.000Z,$609.34
2016-06-19T00:00:00.000Z,$662.68
2016-06-18T00:00:00.000Z,"$3,506.71"
2016-06-17T00:00:00.000Z,"$3,998.72"
2016-06-16T00:00:00.000Z,$801.52
2016-06-15T00:00:00.000Z,$559.99
2016-06-14T00:00:00.000Z,$702.43
2016-06-13T00:00:00.000Z,$615.76
2016-06-12T00:00:00.000Z,$429.76
2016-06-11T00:00:00.000Z,$378.25
2016-06-10T00:00:00.000Z,$408.59
2016-06-09T00:00:00.000Z,$417.82
2016-06-08T00:00:00.000Z,$413.47
2016-06-07T00:00:00.000Z,$950.42
2016-06-06T00:00:00.000Z,$359.13
2016-06-05T00:00:00.000Z,$328.62
2016-06-04T00:00:00.000Z,$333.81
2016-06-03T00:00:00.000Z,$345.34
2016-06-02T00:00:00.000Z,$358.67
2016-06-01T00:00:00.000Z,$434.68
2016-05-31T00:00:00.000Z,$414.43
2016-05-30T00:00:00.000Z,$398.28
2016-05-29T00:00:00.000Z,$472.50
2016-05-28T00:00:00.000Z,$922.31
2016-05-27T00:00:00.000Z,$429.51
2016-05-26T00:00:00.000Z,$442.68
2016-05-25T00:00:00.000Z,$406.41
2016-05-24T00:00:00.000Z,$372.13
2016-05-23T00:00:00.000Z,$416.73
2016-05-22T00:00:00.000Z,$406.32
2016-05-21T00:00:00.000Z,$488.59
2016-05-20T00:00:00.000Z,$545.85
2016-05-19T00:00:00.000Z,$462.19
2016-05-18T00:00:00.000Z,$457.85
2016-05-17T00:00:00.000Z,$334.44
2016-05-16T00:00:00.000Z,$290.20
2016-05-15T00:00:00.000Z,$317.59
2016-05-14T00:00:00.000Z,$362.06
2016-05-13T00:00:00.000Z,$457.47
2016-05-12T00:00:00.000Z,$398.31
2016-05-11T00:00:00.000Z,$306.81
2016-05-10T00:00:00.000Z,$259.07
2016-05-09T00:00:00.000Z,$248.72
2016-05-08T00:00:00.000Z,$268.56
2016-05-07T00:00:00.000Z,$226.23
2016-05-06T00:00:00.000Z,$340.90
2016-05-05T00:00:00.000Z,$297.83
2016-05-04T00:00:00.000Z,$261.18
2016-05-03T00:00:00.000Z,$258.79
2016-05-02T00:00:00.000Z,$263.57
2016-05-01T00:00:00.000Z,$320.06
2016-04-30T00:00:00.000Z,$265.85
2016-04-29T00:00:00.000Z,$175.16
2016-04-28T00:00:00.000Z,$168.18
2016-04-27T00:00:00.000Z,$155.85
2016-04-26T00:00:00.000Z,$158.97
2016-04-25T00:00:00.000Z,$186.60
2016-04-24T00:00:00.000Z,$184.35
2016-04-23T00:00:00.000Z,$156.45
2016-04-22T00:00:00.000Z,$164.77
2016-04-21T00:00:00.000Z,$257.63
2016-04-20T00:00:00.000Z,$205.35
2016-04-19T00:00:00.000Z,$172.85
2016-04-18T00:00:00.000Z,$182.52
2016-04-17T00:00:00.000Z,$279.86
2016-04-16T00:00:00.000Z,$142.84
2016-04-15T00:00:00.000Z,$194.98
2016-04-14T00:00:00.000Z,$266.31
2016-04-13T00:00:00.000Z,$257.73
2016-04-12T00:00:00.000Z,$180.83
2016-04-11T00:00:00.000Z,$158.96
2016-04-10T00:00:00.000Z,$168.50
2016-04-09T00:00:00.000Z,$192.91
2016-04-08T00:00:00.000Z,$250.24
2016-04-07T00:00:00.000Z,$223.68
2016-04-06T00:00:00.000Z,$230.91
2016-04-05T00:00:00.000Z,$307.89
2016-04-04T00:00:00.000Z,$282.40
2016-04-03T00:00:00.000Z,$207.57
2016-04-02T00:00:00.000Z,$208.29
2016-04-01T00:00:00.000Z,$282.77
2016-03-31T00:00:00.000Z,$295.28
2016-03-30T00:00:00.000Z,$443.39
2016-03-29T00:00:00.000Z,$277.85
2016-03-28T00:00:00.000Z,$297.00
2016-03-27T00:00:00.000Z,$206.06
2016-03-26T00:00:00.000Z,$383.18
2016-03-25T00:00:00.000Z,$436.64
2016-03-24T00:00:00.000Z,$473.01
2016-03-23T00:00:00.000Z,$388.62
2016-03-22T00:00:00.000Z,$303.64
2016-03-21T00:00:00.000Z,$358.62
2016-03-20T00:00:00.000Z,$367.73
2016-03-19T00:00:00.000Z,$469.54
2016-03-18T00:00:00.000Z,$280.70
2016-03-17T00:00:00.000Z,$368.19
2016-03-16T00:00:00.000Z,$316.55
2016-03-15T00:00:00.000Z,$305.93
2016-03-14T00:00:00.000Z,$374.92
2016-03-13T00:00:00.000Z,$367.50
2016-03-12T00:00:00.000Z,$315.02
2016-03-11T00:00:00.000Z,$213.92
2016-03-10T00:00:00.000Z,$237.04
2016-03-09T00:00:00.000Z,$277.21
2016-03-08T00:00:00.000Z,$321.18
2016-03-07T00:00:00.000Z,$313.15
2016-03-06T00:00:00.000Z,$418.87
2016-03-05T00:00:00.000Z,$377.41
2016-03-04T00:00:00.000Z,$316.31
2016-03-03T00:00:00.000Z,$327.04
2016-03-02T00:00:00.000Z,$311.67
2016-03-01T00:00:00.000Z,$230.20
2016-02-29T00:00:00.000Z,$211.18
2016-02-28T00:00:00.000Z,$189.56
2016-02-27T00:00:00.000Z,$176.39
2016-02-26T00:00:00.000Z,$305.62
2016-02-25T00:00:00.000Z,$198.43
2016-02-24T00:00:00.000Z,$302.94
2016-02-23T00:00:00.000Z,$536.68
2016-02-22T00:00:00.000Z,$167.44
2016-02-21T00:00:00.000Z,$125.07
2016-02-20T00:00:00.000Z,$118.77
2016-02-19T00:00:00.000Z,$166.58
2016-02-18T00:00:00.000Z,$118.68
2016-02-17T00:00:00.000Z,$167.85
2016-02-16T00:00:00.000Z,$161.57
2016-02-15T00:00:00.000Z,$168.06
2016-02-14T00:00:00.000Z,$135.85
2016-02-13T00:00:00.000Z,$179.73
2016-02-12T00:00:00.000Z,$193.94
2016-02-11T00:00:00.000Z,$229.67
2016-02-10T00:00:00.000Z,$256.25
2016-02-09T00:00:00.000Z,$175.89
2016-02-08T00:00:00.000Z,$117.57
2016-02-07T00:00:00.000Z,$143.26
2016-02-06T00:00:00.000Z,$604.81
2016-02-05T00:00:00.000Z,$98.80
2016-02-04T00:00:00.000Z,$83.13
2016-02-03T00:00:00.000Z,$67.48
2016-02-02T00:00:00.000Z,$66.06
2016-02-01T00:00:00.000Z,$72.29
2016-01-31T00:00:00.000Z,$81.11
2016-01-30T00:00:00.000Z,$89.45
2016-01-29T00:00:00.000Z,$94.09
2016-01-28T00:00:00.000Z,$103.18
2016-01-27T00:00:00.000Z,$136.93
2016-01-26T00:00:00.000Z,$97.93
2016-01-25T00:00:00.000Z,$92.57
2016-01-24T00:00:00.000Z,$50.88
2016-01-23T00:00:00.000Z,$30.56
2016-01-22T00:00:00.000Z,$47.43
2016-01-21T00:00:00.000Z,$30.96
2016-01-20T00:00:00.000Z,$27.91
2016-01-19T00:00:00.000Z,$48.97
2016-01-18T00:00:00.000Z,$44.02
2016-01-17T00:00:00.000Z,$21.16
2016-01-16T00:00:00.000Z,$28.14
2016-01-15T00:00:00.000Z,$28.74
2016-01-14T00:00:00.000Z,$30.34
2016-01-13T00:00:00.000Z,$67.01
2016-01-12T00:00:00.000Z,$29.26
2016-01-11T00:00:00.000Z,$26.38
2016-01-10T00:00:00.000Z,$25.97
2016-01-09T00:00:00.000Z,$38.56
2016-01-08T00:00:00.000Z,$25.18
2016-01-07T00:00:00.000Z,$62.37
2016-01-06T00:00:00.000Z,$63.04
2016-01-05T00:00:00.000Z,$57.74
2016-01-04T00:00:00.000Z,$20.38
2016-01-03T00:00:00.000Z,$18.74
2016-01-02T00:00:00.000Z,$18.51
2016-01-01T00:00:00.000Z,$14.77
2015-12-31T00:00:00.000Z,$23.74
2015-12-30T00:00:00.000Z,$67.87
2015-12-29T00:00:00.000Z,$28.14
2015-12-28T00:00:00.000Z,$31.10
2015-12-27T00:00:00.000Z,$73.65
2015-12-26T00:00:00.000Z,$27.10
2015-12-25T00:00:00.000Z,$23.17
2015-12-24T00:00:00.000Z,$39.59
2015-12-23T00:00:00.000Z,$70.66
2015-12-22T00:00:00.000Z,$52.97
2015-12-21T00:00:00.000Z,$35.31
2015-12-20T00:00:00.000Z,$31.51
2015-12-19T00:00:00.000Z,$25.87
2015-12-18T00:00:00.000Z,$29.70
2015-12-17T00:00:00.000Z,$30.85
2015-12-16T00:00:00.000Z,$43.99
2015-12-15T00:00:00.000Z,$115.20
2015-12-14T00:00:00.000Z,$73.81
2015-12-13T00:00:00.000Z,$18.12
2015-12-12T00:00:00.000Z,$22.33
2015-12-11T00:00:00.000Z,$14.38
2015-12-10T00:00:00.000Z,$9.25
2015-12-09T00:00:00.000Z,$8.02
2015-12-08T00:00:00.000Z,$7.26
2015-12-07T00:00:00.000Z,$7.87
